,10_AE1712_C14_N14_19_200m_c_1,10_AE1712_C14_N14_19_200m_v_1,11_AE1712_C16_N1_7_80m_c_1,11_AE1712_C16_N1_7_80m_v_1,12_AE1712_C16_N8_14_200m_c_1,12_AE1712_C16_N8_14_200m_v_1,1_AE1712_C3_N1_7_80m_c_1,1_AE1712_C3_N1_7_80m_v_1,2_AE1712_C3_N8_14_200m_c_1,3_AE1712_C6_N1_7_80m_c_1,3_AE1712_C6_N1_7_80m_v_1,4_AE1712_C6_N8_17_200m_c_1,4_AE1712_C6_N8_17_200m_v_1,5_AE1712_C8_N7_12_80m_c_1,5_AE1712_C8_N7_12_80m_v_1,6_AE1712_C8_N19_24_200m_c_1,6_AE1712_C8_N19_24_200m_v_1,7_AE1712_C11_N1_7_80m_c_1,7_AE1712_C11_N1_7_80m_v_1,8_AE1712_C11_N8_14_200m_c_1,8_AE1712_C11_N8_14_200m_v_1,9_AE1712_C14_N3_8_80m_c_1,9_AE1712_C14_N3_8_80m_v_1
4_AE1712_C6_N8_17_200m_v_NODE_179_length_20994_cov_15.455467,0,73.9074,0,0,0,26.7999,0,0,0,0,0,0,15.218,0,0,0,31.4344,0,0,0,17.6905,0,0
4_AE1712_C6_N8_17_200m_v_NODE_183_length_20417_cov_8.391200,0,21.2821,0,0,0,7.3449,0,0,0,0,0,0,6.9611,0,0,0,12.4292,0,0,0,8.9898,0,0
4_AE1712_C6_N8_17_200m_v_NODE_188_length_19756_cov_9.290259,0,0,0,0,0,2.6722,0,0,0,0,0,0,14.295,0,0,0,0,0,0,0,0,0,0
4_AE1712_C6_N8_17_200m_v_NODE_192_length_19063_cov_22.668967,0,164.8002,0,4.6619,0,63.4119,0,6.2581,0,0,2.06,0,20.2261,0,2.8217,0,100.3318,0,0,0,25.5497,0,2.8072
4_AE1712_C6_N8_17_200m_v_NODE_194_length_18951_cov_13.798029,0,0,0,0,0,0,0,0,0,0,0,0,20.8872,0,5.8973,0,0,0,0,0,0,0,0
4_AE1712_C6_N8_17_200m_v_NODE_197_length_18628_cov_14.865021,0,65.1555,0,0,0,36.3751,0,2.2142,0,0,0,0,17.004,0,0,0,62.6874,0,0,0,15.0545,0,0
4_AE1712_C6_N8_17_200m_v_NODE_199_length_18426_cov_9.394081,0,0,0,0,0,2.3141,0,0,0,0,0,0,14.0823,0,0,0,0,0,0,0,0,0,0
4_AE1712_C6_N8_17_200m_v_NODE_212_length_17832_cov_12.584962,0,0,0,0,0,0,0,0,0,0,0,0,18.9694,0,5.9638,0,0,0,0,0,0,0,0
4_AE1712_C6_N8_17_200m_v_NODE_234_length_16681_cov_14.236268,0,0,0,0,0,0,0,0,0,0,0,0,21.4406,0,5.7368,0,0,0,0,0,0,0,0
4_AE1712_C6_N8_17_200m_v_NODE_241_length_16521_cov_16.842982,0,49.912,0,0,0,37.0634,0,3.2718,0,0,3.6912,0,12.8904,0,3.1951,0,42.3371,0,0,0,22.0107,0,2.0929
4_AE1712_C6_N8_17_200m_v_NODE_243_length_16462_cov_8.475191,0,18.3374,0,0,0,10.2642,0,0,2.027,0,0,0,9.6438,0,0,0,12.4248,0,0,0,8.6268,0,0
4_AE1712_C6_N8_17_200m_v_NODE_245_length_16371_cov_13.616791,0,0,0,0,0,0,0,0,0,0,0,0,21.0401,0,6.6372,0,0,0,0,0,0,0,0
4_AE1712_C6_N8_17_200m_v_NODE_280_length_14562_cov_12.211253,0,60.1749,0,0,0,30.4676,0,2.3561,0,0,0,0,18.7662,0,0,0,37.932,0,0,0,24.0364,0,0
4_AE1712_C6_N8_17_200m_v_NODE_305_length_13620_cov_11.604593,0,55.4971,0,3.6546,0,22.8106,0,15.8633,0,0,6.5846,0,16.7673,0,5.9638,0,44.0425,0,3.8883,0,22.9192,0,5.1485
4_AE1712_C6_N8_17_200m_v_NODE_310_length_13528_cov_7.565980,2.258,53.8779,0,7.0314,0,17.1415,0,14.7755,0,0,4.9202,0,12.4964,0,6.1315,0,36.2003,0,2.6186,0,18.1848,0,4.8185
4_AE1712_C6_N8_17_200m_v_NODE_316_length_13277_cov_14.061591,0,27.6826,0,0,0,16.4858,0,5.3587,0,0,3.7828,0,16.7778,0,4.3008,0,28.8158,0,0,0,12.5217,0,0
4_AE1712_C6_N8_17_200m_v_NODE_319_length_13177_cov_5.613893,0,7.6136,0,1.7911,0,3.5724,0,5.7757,0,0,0,0,3.8627,0,0,0,6.313,0,0,0,2.3539,0,0
4_AE1712_C6_N8_17_200m_v_NODE_322_length_12980_cov_21.655196,0,50.7111,0,0,0,33.6692,0,2.1018,0,0,2.0987,0,33.7651,0,1.7479,0,55.0655,0,0,0,28.7299,0,0
4_AE1712_C6_N8_17_200m_v_NODE_363_length_11870_cov_19.772916,0,35.6929,0,2.3658,0,24.1544,0,5.136,0,0,3.1949,0,30.6385,0,3.9144,0,37.5054,0,0,0,16.3795,0,0
4_AE1712_C6_N8_17_200m_v_NODE_386_length_11367_cov_8.412666,0,15.9708,0,0,0,7.4806,0,4.1042,0,0,0,0,8.2485,0,0,0,13.0835,0,0,0,7.1859,0,0
4_AE1712_C6_N8_17_200m_v_NODE_433_length_10155_cov_5.475392,0,21.5722,0,0,0,9.7994,0,0,0,0,0,0,7.0238,0,0,0,17.9252,0,0,0,9.4111,0,0
4_AE1712_C6_N8_17_200m_v_NODE_437_length_10118_cov_8.496763,0,29.1246,0,2.0284,0,28.425,0,0,0,0,3.2448,0,10.7433,0,3.249,0,29.2089,0,0,0,17.4558,0,0
4_AE1712_C6_N8_17_200m_v_NODE_439_length_10061_cov_5.733073,0,9.7102,0,0,0,6.8418,0,4.4987,0,0,0,0,8.9134,0,0,0,9.2733,0,0,0,4.8855,0,0
5_AE1712_C8_N7_12_80m_v_NODE_7_length_98003_cov_9.630262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8176,0,0,0,0,0,4.4063,0,0
5_AE1712_C8_N7_12_80m_v_NODE_19_length_55989_cov_9.522911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6429,0,0,0,1.9209,0,4.7726,0,0
5_AE1712_C8_N7_12_80m_v_NODE_31_length_45615_cov_10.186965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6341,0,0,0,0,0,5.3129,0,0
5_AE1712_C8_N7_12_80m_v_NODE_72_length_26012_cov_8.388086,0,10.856,0,24.6103,0,6.3731,0,19.6382,0,0,7.9541,0,4.782,0,13.4163,0,12.0757,0,0,0,5.5246,0,6.2721
5_AE1712_C8_N7_12_80m_v_NODE_128_length_15697_cov_9.201921,0,0,0,14.9385,0,0,0,14.1704,0,4.0244,2.8409,0,0,0,11.4433,0,0,0,0,0,0,0,2.678
5_AE1712_C8_N7_12_80m_v_NODE_143_length_14307_cov_31.050668,0,5.2436,0,19.5155,0,3.503,0,119.8732,0,0,22.1157,0,0,0,46.6924,0,7.0175,0,6.6894,0,3.4177,0,24.18
5_AE1712_C8_N7_12_80m_v_NODE_144_length_14237_cov_57.997669,0,0,0,22.7526,0,0,16.1711,68.9112,0,29.0651,27.385,0,0,4.1398,50.1888,0,0,0,7.915,0,0,6.4038,16.2288
5_AE1712_C8_N7_12_80m_v_NODE_168_length_11895_cov_10.058301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2769,0,0,0,0,0,3.8536,0,0
5_AE1712_C8_N7_12_80m_v_NODE_173_length_11821_cov_10.432987,0,6.6008,0,23.2671,0,0,0,50.2257,0,12.3466,87.9065,0,0,0,16.3019,0,0,0,62.0771,0,0,6.6182,72.6472
5_AE1712_C8_N7_12_80m_v_NODE_176_length_11759_cov_10.337613,0,0,0,29.2323,0,0,0,11.3807,0,0,5.9504,0,0,0,10.6959,0,1.7305,0,0,0,0,0,4.8728
5_AE1712_C8_N7_12_80m_v_NODE_182_length_11538_cov_8.076520,0,0,0,5.489,0,0,0,4.4494,0,9.0129,6.279,0,0,0,12.3106,0,0,0,0,0,0,0,0
5_AE1712_C8_N7_12_80m_v_NODE_185_length_11373_cov_10.502213,0,0,0,9.8583,0,0,3.8371,7.8863,0,4.501,2.9597,0,0,1.4854,14.6458,0,0,0,0,0,0,0,0
5_AE1712_C8_N7_12_80m_v_NODE_188_length_11292_cov_7.573607,0,0,0,4.3418,0,0,0,3.326,0,6.3604,5.1267,0,0,0,11.3011,0,0,0,0,0,0,0,1.9386
5_AE1712_C8_N7_12_80m_v_NODE_191_length_11143_cov_13.537593,0,0,0,17.3472,0,0,7.1954,14.2026,0,5.1827,6.0595,0,0,2.1457,21.3933,0,0,0,0,0,0,0,0
5_AE1712_C8_N7_12_80m_v_NODE_195_length_11114_cov_9.589653,0,15.2352,0,6.8162,0,7.6877,0,47.4531,0,0,8.8781,0,12.2377,0,16.8548,0,21.3962,0,2.372,0,11.1159,0,10.2996
6_AE1712_C8_N19_24_200m_v_NODE_3_length_471807_cov_19.666744,0,60.38,0,0,0,0,0,0,0,0,0,0,0,0,3.2821,0,29.7494,0,0,0,19.1471,0,2.1698
6_AE1712_C8_N19_24_200m_v_NODE_31_length_132653_cov_54.017952,0,0,0,0,0,0,0,5.9431,0,0,0,0,16.5693,0,0,0,86.3552,0,0,0,0,0,0
6_AE1712_C8_N19_24_200m_v_NODE_32_length_129571_cov_21.725176,0,52.0398,0,0,0,23.53,0,0,0,0,0,0,14.5668,0,0,0,33.1746,0,0,0,20.1017,0,0
6_AE1712_C8_N19_24_200m_v_NODE_75_length_65397_cov_12.289452,0,36.4421,0,0,0,12.8502,0,0,0,0,0,0,5.6047,0,0,0,18.6293,0,0,0,8.2586,0,0
6_AE1712_C8_N19_24_200m_v_NODE_77_length_64643_cov_88.840133,0,165.6855,0,17.5875,0,103.5602,0,6.2553,0,0,7.1995,0,59.9606,0,9.9519,0,142.0303,0,0,0,43.0317,0,5.2765
6_AE1712_C8_N19_24_200m_v_NODE_81_length_62971_cov_13.047524,2.1829,23.841,0,0,3.4439,14.8313,0,0,0,0,0,0,8.6476,0,0,1.9502,20.8011,0,0,2.4777,6.5558,0,0
6_AE1712_C8_N19_24_200m_v_NODE_82_length_62903_cov_13.508404,0,34.3727,0,0,0,19.9232,0,4.9844,0,0,0,0,5.2524,0,0,0,20.6004,0,0,0,10.9598,0,0
6_AE1712_C8_N19_24_200m_v_NODE_84_length_61978_cov_11.574417,2.9044,13.0746,0,0,3.0286,7.9055,0,0,0,0,0,0,2.9236,0,0,2.3255,17.9147,0,0,2.4271,4.7002,0,0
6_AE1712_C8_N19_24_200m_v_NODE_87_length_59353_cov_1449.401022,16.6383,581.0356,0,82.7434,24.4432,147.6546,0,72.2353,22.2628,4.0904,85.5463,17.5897,760.9675,0,89.0994,17.7965,1534.2852,0,31.7639,24.2751,773.0622,2.4857,59.3846
6_AE1712_C8_N19_24_200m_v_NODE_92_length_58215_cov_22.386167,0,84.9433,0,7.2881,0,0,0,48.3428,0,0,0,0,0,0,0,0,34.3779,0,4.7611,0,0,0,0
6_AE1712_C8_N19_24_200m_v_NODE_106_length_53676_cov_13.297319,0,33.1803,0,0,0,13.0029,0,0,0,0,0,0,6.6372,0,0,0,15.7459,0,0,0,10.0962,0,0
6_AE1712_C8_N19_24_200m_v_NODE_136_length_46234_cov_60.861234,19.5295,115.8512,0,2.1567,21.3193,69.9748,0,2.3718,18.958,0,2.1564,15.8641,40.2831,0,0,19.2077,92.3751,0,0,25.7086,35.8933,0,0
6_AE1712_C8_N19_24_200m_v_NODE_153_length_42428_cov_8.495171,4.475,9.9131,0,0,8.6176,8.8188,0,0,3.8345,0,0,4.3899,4.5159,0,0,4.7456,9.8923,0,0,7.641,7.824,0,0
6_AE1712_C8_N19_24_200m_v_NODE_181_length_37335_cov_17.777014,0,14.1403,0,0,0,6.6782,0,5.337,0,0,0,0,7.7822,0,0,0,12.2723,0,0,0,7.1328,0,0
6_AE1712_C8_N19_24_200m_v_NODE_182_length_37267_cov_13.149153,0,14.4315,0,0,0,9.7499,0,2.2755,0,0,0,0,9.0134,0,0,0,19.3236,0,0,0,11.6055,0,0
6_AE1712_C8_N19_24_200m_v_NODE_184_length_37147_cov_33.509657,0,63.8457,0,0,0,22.9338,0,0,0,0,0,0,12.3143,0,0,0,42.3365,0,0,0,20.1887,0,0
6_AE1712_C8_N19_24_200m_v_NODE_187_length_37105_cov_18.730285,0,23.6186,0,2.3961,0,17.6871,0,3.0924,0,0,0,0,5.7608,0,0,0,20.8597,0,0,0,10.0337,0,0
6_AE1712_C8_N19_24_200m_v_NODE_189_length_36550_cov_12.749541,0,17.7926,0,0,0,7.931,0,2.7857,0,0,0,0,6.0704,0,0,0,16.1871,0,0,0,7.1811,0,0
6_AE1712_C8_N19_24_200m_v_NODE_191_length_36514_cov_16.085380,0,38.2457,0,0,0,12.3405,0,2.2356,0,0,0,0,6.5914,0,0,0,24.5593,0,0,0,8.6435,0,0
6_AE1712_C8_N19_24_200m_v_NODE_196_length_36356_cov_15.029990,5.3685,44.066,0,0,4.9429,16.3049,0,0,2.8125,0,0,1.9283,6.4656,0,0,4.4548,23.8546,0,0,3.4637,6.1883,0,0
6_AE1712_C8_N19_24_200m_v_NODE_210_length_34121_cov_15.389584,0,36.1074,0,0,0,15.4505,0,2.4911,0,0,0,0,8.6927,0,0,0,23.3612,0,0,0,9.8406,0,0
6_AE1712_C8_N19_24_200m_v_NODE_230_length_32184_cov_18.638895,0,29.9455,0,0,0,12.9922,0,0,0,0,0,0,14.4014,0,0,0,28.6002,0,0,0,17.4246,0,0
6_AE1712_C8_N19_24_200m_v_NODE_241_length_31490_cov_14.619202,0,28.9159,0,0,0,15.9874,0,0,0,0,0,0,8.3953,0,0,0,19.3564,0,0,0,10.4499,0,0
6_AE1712_C8_N19_24_200m_v_NODE_249_length_31192_cov_10.227639,0,16.4125,0,0,3.2838,10.6338,0,0,0,0,0,0,3.247,0,0,2.1411,13.5922,0,0,3.8137,6.0367,0,0
6_AE1712_C8_N19_24_200m_v_NODE_261_length_30496_cov_6.567376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.9707,0,0,0,0,0,0
6_AE1712_C8_N19_24_200m_v_NODE_269_length_30139_cov_25.517830,0,36.1227,0,2.2227,0,33.8174,0,3.8638,0,0,3.3103,0,15.1792,0,3.1436,0,35.0586,0,2.3564,0,21.5559,0,2.2785
6_AE1712_C8_N19_24_200m_v_NODE_270_length_29986_cov_24.731786,0,29.8044,0,0,0,21.6089,0,0,0,0,0,0,11.555,0,0,0,32.2668,0,0,0,20.504,0,0
6_AE1712_C8_N19_24_200m_v_NODE_273_length_29887_cov_10.375780,0,16.5221,0,0,0,7.4616,0,0,0,0,0,0,4.3519,0,0,0,11.531,0,0,0,7.0013,0,0
6_AE1712_C8_N19_24_200m_v_NODE_282_length_29368_cov_33.045782,2.728,45.1942,0,3.5245,2.7433,18.839,0,5.8738,3.1297,0,2.8257,3.0058,11.9619,0,2.8765,3.3395,29.9422,0,0,3.9442,11.9637,0,2.5921
6_AE1712_C8_N19_24_200m_v_NODE_288_length_29233_cov_10.187543,0,22.7257,0,0,0,7.8291,0,0,0,0,0,0,0,0,0,0,9.7151,0,0,0,3.5179,0,0
6_AE1712_C8_N19_24_200m_v_NODE_293_length_28878_cov_15.175133,0,22.4736,0,0,0,19.0093,0,0,0,0,0,0,11.5549,0,0,0,24.0706,0,0,0,12.4323,0,0
6_AE1712_C8_N19_24_200m_v_NODE_296_length_28647_cov_78.713511,6.2244,60.8668,0,3.2703,7.0825,32.8986,0,2.3603,4.2731,0,0,3.2451,9.6064,0,0,5.4726,46.013,0,0,5.7293,10.4068,0,0
6_AE1712_C8_N19_24_200m_v_NODE_298_length_28471_cov_46.667430,0,29.9104,0,0,0,27.6446,0,0,0,0,0,0,14.819,0,0,0,39.677,0,0,0,21.9134,0,0
6_AE1712_C8_N19_24_200m_v_NODE_300_length_28177_cov_16.787473,0,33.8051,0,0,0,14.759,0,0,0,0,0,0,12.8042,0,0,0,26.033,0,0,0,12.9612,0,0
6_AE1712_C8_N19_24_200m_v_NODE_317_length_27611_cov_30.092576,0,57.9638,0,3.038,0,24.4673,0,5.5238,0,0,2.1102,0,13.1369,0,3.5174,0,42.1687,0,0,0,19.8479,0,2.3305
6_AE1712_C8_N19_24_200m_v_NODE_372_length_24969_cov_12.926241,0,27.4141,0,0,1.8201,19.3844,0,0,0,0,0,0,3.9219,0,0,0,18.4595,0,0,0,8.3279,0,0
6_AE1712_C8_N19_24_200m_v_NODE_378_length_24796_cov_72.333064,0,182.5255,0,9.6656,4.2624,93.239,0,13.5472,0,0,5.4698,0,26.8197,0,5.8163,3.4325,112.4014,0,2.522,2.5352,32.4173,0,5.8216
6_AE1712_C8_N19_24_200m_v_NODE_397_length_23940_cov_9.974228,0,19.9185,0,0,0,15.1488,0,0,0,0,0,0,6.7892,0,0,0,15.1542,0,0,0,10.0175,0,0
6_AE1712_C8_N19_24_200m_v_NODE_403_length_23874_cov_13.550616,0,20.9777,0,0,0,8.9197,0,0,0,0,0,0,5.1919,0,0,0,12.6996,0,0,0,6.4181,0,0
6_AE1712_C8_N19_24_200m_v_NODE_411_length_23622_cov_22.580888,0,43.591,0,2.004,0,20.9629,0,0,0,0,0,0,6.7076,0,0,0,35.2929,0,0,0,8.58,0,0
6_AE1712_C8_N19_24_200m_v_NODE_413_length_23543_cov_25.306401,0,60.6303,0,0,0,25.1737,0,3.7079,0,0,0,0,13.349,0,0,0,39.1411,0,0,0,24.2613,0,0
6_AE1712_C8_N19_24_200m_v_NODE_433_length_22806_cov_12.743236,0,30.2345,0,0,0,8.8638,0,0,0,0,0,0,9.1825,0,0,0,19.1216,0,0,0,13.0411,0,0
6_AE1712_C8_N19_24_200m_v_NODE_450_length_22244_cov_39.289169,0,66.0615,0,0,0,24.6678,0,0,0,0,0,0,13.9402,0,0,0,27.4107,0,0,0,16.68,0,0
6_AE1712_C8_N19_24_200m_v_NODE_455_length_22160_cov_60.642123,2.9126,94.4441,0,4.3408,3.2842,34.6715,0,10.0096,2.5187,0,5.854,0,15.6936,0,4.8927,2.4427,59.8412,0,3.0858,2.5415,27.8541,0,4.3752
6_AE1712_C8_N19_24_200m_v_NODE_457_length_22089_cov_13.206660,0,27.5516,0,0,0,10.6386,0,0,0,0,0,0,6.1355,0,0,0,19.5052,0,0,0,8.1124,0,0
6_AE1712_C8_N19_24_200m_v_NODE_458_length_22065_cov_13.235583,0,19.0334,0,0,0,16.7101,0,0,0,0,0,0,9.0773,0,0,0,20.9481,0,0,0,13.2125,0,0
6_AE1712_C8_N19_24_200m_v_NODE_462_length_22007_cov_10.264934,0,33.3241,0,0,0,11.5329,0,0,0,0,0,0,8.1253,0,0,0,14.0566,0,0,0,11.0791,0,0
6_AE1712_C8_N19_24_200m_v_NODE_477_length_21351_cov_9.719141,4.9275,15.5783,0,0,5.2315,12.1008,0,0,3.3617,2.4555,0,4.3694,3.8079,0,0,4.9076,14.66,0,0,5.0386,7.2403,0,0
6_AE1712_C8_N19_24_200m_v_NODE_485_length_21186_cov_19.822588,2.6081,17.3139,0,0,2.3777,13.9763,0,0,0,0,0,0,6.7501,0,0,2.2316,19.2021,0,0,0,7.6568,0,0
6_AE1712_C8_N19_24_200m_v_NODE_512_length_20456_cov_8.656705,0,10.9819,0,0,0,4.449,0,0,0,0,0,0,3.7068,0,0,0,10.1382,0,0,0,4.9824,0,0
6_AE1712_C8_N19_24_200m_v_NODE_525_length_20256_cov_9.771148,0,15.5694,0,0,0,8.7271,0,2.6177,0,0,0,0,8.4782,0,0,0,15.1531,0,0,0,8.196,0,0
6_AE1712_C8_N19_24_200m_v_NODE_527_length_20255_cov_30.082466,2.5386,54.586,0,0,0,25.6077,0,0,0,0,0,0,13.8913,0,0,0,45.4808,0,0,0,11.4011,0,0
6_AE1712_C8_N19_24_200m_v_NODE_535_length_20053_cov_10.981628,0,22.7946,0,0,0,7.6834,0,3.0365,0,0,0,0,8.0004,0,0,0,17.2145,0,0,0,7.5992,0,0
6_AE1712_C8_N19_24_200m_v_NODE_538_length_19942_cov_8.489605,0,10.2902,0,2.4884,0,4.6454,0,7.3544,0,0,2.6919,0,5.6901,0,1.8103,0,7.8076,0,0,0,4.3627,0,0
6_AE1712_C8_N19_24_200m_v_NODE_548_length_19739_cov_10.012257,11.9068,41.3243,0,0,0,3.411,0,0,0,0,0,0,2.7272,0,0,2.0595,13.1638,0,0,0,2.5132,0,0
6_AE1712_C8_N19_24_200m_v_NODE_556_length_19481_cov_42.555762,0,69.811,0,0,0,31.2012,0,5.2101,0,0,2.5466,0,22.4123,0,2.3285,0,65.8572,0,0,0,30.2618,0,0
6_AE1712_C8_N19_24_200m_v_NODE_560_length_19402_cov_8.584890,0,16.7136,0,0,0,11.3197,0,0,0,0,0,0,6.3427,0,0,0,14.1631,0,0,0,5.2944,0,0
6_AE1712_C8_N19_24_200m_v_NODE_568_length_19139_cov_7.679677,0,6.7667,0,0,0,3.7635,0,7.2983,0,0,2.3657,0,5.8405,0,0,0,10.3677,0,0,0,6.0362,0,0
6_AE1712_C8_N19_24_200m_v_NODE_570_length_19102_cov_8.513482,0,21.8963,0,0,0,9.2497,0,0,0,0,0,0,4.8157,0,0,0,13.1273,0,0,0,5.1398,0,0
6_AE1712_C8_N19_24_200m_v_NODE_573_length_19076_cov_56.324228,0,81.3574,0,0,1.8406,48.9595,0,3.4606,0,0,0,0,20.268,0,0,0,83.2078,0,0,0,21.4252,0,0
6_AE1712_C8_N19_24_200m_v_NODE_584_length_18756_cov_7.277638,0,7.6105,0,0,0,3.3051,0,4.9102,0,0,0,0,3.2103,0,0,0,5.3678,0,0,0,2.6058,0,0
6_AE1712_C8_N19_24_200m_v_NODE_588_length_18697_cov_53.271912,0,82.5065,0,0,0,21.9997,0,3.2288,0,0,2.0537,0,19.1163,0,0,0,51.8442,0,0,0,24.481,0,0
6_AE1712_C8_N19_24_200m_v_NODE_589_length_18663_cov_10.326052,3.4613,13.2136,0,0,3.9165,5.5313,0,0,2.2566,0,0,0,0,0,0,4.1373,10.668,0,0,3.5414,3.126,0,0
6_AE1712_C8_N19_24_200m_v_NODE_593_length_18589_cov_7.570603,4.0512,11.993,0,0,8.1454,9.4122,0,0,3.4561,0,0,3.6714,3.9708,0,0,5.1667,9.0723,0,0,7.2326,6.4362,0,0
6_AE1712_C8_N19_24_200m_v_NODE_598_length_18534_cov_8.402070,0,13.934,0,0,1.7185,10.4881,0,0,3.0662,0,0,2.4168,6.3323,0,0,0,13.1162,0,0,3.2518,5.5048,0,0
6_AE1712_C8_N19_24_200m_v_NODE_609_length_18305_cov_20.839313,0,22.952,0,0,0,12.556,0,5.4689,0,0,0,0,10.0051,0,1.7763,0,25.3842,0,0,0,12.8468,0,0
6_AE1712_C8_N19_24_200m_v_NODE_610_length_18284_cov_14.044159,0,18.7667,0,0,0,8.8555,0,0,0,0,0,0,7.7746,0,0,0,21.5473,0,0,1.7236,10.3196,0,0
6_AE1712_C8_N19_24_200m_v_NODE_614_length_18209_cov_11.391518,0,9.6412,0,0,0,10.6787,0,0,0,0,0,0,4.7526,0,0,0,10.1456,0,0,0,3.8714,0,0
6_AE1712_C8_N19_24_200m_v_NODE_618_length_18179_cov_15.644349,0,37.6342,0,0,0,16.3772,0,0,0,0,0,0,8.3766,0,0,0,23.9538,0,0,0,14.2982,0,0
6_AE1712_C8_N19_24_200m_v_NODE_620_length_18162_cov_19.445618,0,19.4743,0,4.661,0,12.8023,0,8.6111,0,0,8.3852,0,22.0705,0,8.3884,0,30.3391,0,2.3833,0,15.9154,0,5.6502
6_AE1712_C8_N19_24_200m_v_NODE_624_length_18058_cov_9.503031,0,20.8397,0,0,0,7.0105,0,6.2198,0,0,0,0,5.0721,0,0,0,14.6971,0,0,0,7.0705,0,0
6_AE1712_C8_N19_24_200m_v_NODE_627_length_17995_cov_7.800759,0,8.2921,0,0,0,5.3585,0,0,2.0586,0,0,0,0,0,0,0,7.2123,0,0,2.3454,1.991,0,0
6_AE1712_C8_N19_24_200m_v_NODE_629_length_17940_cov_6.579578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8358,0,0,0,0,0,0
6_AE1712_C8_N19_24_200m_v_NODE_630_length_17931_cov_11.231097,6.3321,20.3879,0,0,9.1529,10.0254,0,0,5.3044,0,0,2.6789,3.4173,0,0,6.309,17.8439,0,0,5.7018,4.8294,0,0
6_AE1712_C8_N19_24_200m_v_NODE_644_length_17592_cov_14.452469,0,19.0865,0,0,0,7.2796,0,0,0,0,0,0,4.5366,0,0,0,18.2205,0,0,0,7.469,0,0
6_AE1712_C8_N19_24_200m_v_NODE_651_length_17483_cov_120.684534,3.3591,178.9951,0,10.0522,5.8012,120.1105,0,9.2736,3.347,0,4.7238,1.8653,44.2378,0,6.0428,5.1404,185.8224,0,2.9724,3.3357,63.3282,0,3.7739
6_AE1712_C8_N19_24_200m_v_NODE_679_length_17179_cov_6.367033,0,14.6186,0,0,0,5.5614,0,0,0,0,0,0,3.8205,0,0,0,10.4944,0,0,0,4.4506,0,0
6_AE1712_C8_N19_24_200m_v_NODE_681_length_17157_cov_9.597658,0,14.9127,0,0,0,9.7455,0,4.8042,0,0,0,0,8.4535,0,0,0,13.8437,0,0,0,10.3581,0,0
6_AE1712_C8_N19_24_200m_v_NODE_682_length_17133_cov_84.650387,2.5418,159.9541,0,7.312,0,80.0981,0,21.3079,0,0,16.5504,0,70.9838,0,21.0433,0,84.5184,0,5.3864,0,62.3943,0,8.4225
6_AE1712_C8_N19_24_200m_v_NODE_685_length_17117_cov_13.010387,0,16.4732,0,0,0,9.4424,0,9.746,0,0,2.0881,0,5.5144,0,2.9504,0,15.3769,0,0,0,8.6256,0,1.9365
6_AE1712_C8_N19_24_200m_v_NODE_689_length_17035_cov_10.698313,0,20.2259,0,0,0,8.4957,0,0,0,0,0,0,5.2203,0,0,0,16.3395,0,0,0,6.9573,0,0
6_AE1712_C8_N19_24_200m_v_NODE_690_length_17030_cov_17.966024,0,21.3815,0,2.7784,0,10.6922,0,7.537,0,0,2.1332,0,9.9861,0,2.8746,0,21.6293,0,0,0,10.9422,0,0
6_AE1712_C8_N19_24_200m_v_NODE_716_length_16446_cov_7.374672,0,10.6024,0,0,2.663,6.2781,0,0,2.1899,0,0,0,2.5774,0,0,2.2126,9.3431,0,0,2.6828,2.7554,0,0
6_AE1712_C8_N19_24_200m_v_NODE_723_length_16386_cov_38.590778,2.3645,49.6016,0,2.5855,0,25.7265,0,5.504,2.9454,0,0,0,15.5323,0,2.3774,2.7461,40.1658,0,0,2.8631,22.8404,0,0
6_AE1712_C8_N19_24_200m_v_NODE_734_length_16166_cov_9.733420,0,8.5856,0,0,0,7.5573,0,2.352,0,0,0,0,7.643,0,0,0,14.5063,0,0,0,7.5197,0,0
6_AE1712_C8_N19_24_200m_v_NODE_737_length_16153_cov_11.203595,0,27.0085,0,0,0,10.2444,0,0,0,0,0,0,4.2257,0,0,0,14.2133,0,0,0,5.8366,0,0
6_AE1712_C8_N19_24_200m_v_NODE_744_length_16115_cov_9.461654,0,11.2935,0,0,0,5.3875,0,0,0,0,0,0,3.8427,0,0,0,11.5673,0,0,0,4.6818,0,0
6_AE1712_C8_N19_24_200m_v_NODE_751_length_16012_cov_5.380797,0,11.6859,0,0,0,3.7968,0,0,0,0,0,0,2.035,0,0,0,7.5037,0,0,0,3.7314,0,0
6_AE1712_C8_N19_24_200m_v_NODE_752_length_16004_cov_12.692974,0,14.1603,0,0,0,14.7769,0,0,0,0,0,0,3.0936,0,0,0,13.2965,0,0,0,8.0398,0,0
6_AE1712_C8_N19_24_200m_v_NODE_755_length_15904_cov_26.986732,1.9895,48.2006,0,0,3.3181,33.5194,0,0,2.1577,0,0,0,11.6111,0,0,2.9679,40.2091,0,0,1.9124,9.8405,0,0
